id,female,age,education,political,treatment_str,risky,green,duration_survey,winner,loser,bonus_startup,bonus_ingame,bonus_lottery,bonus_final,repeater
1504,1,22,4,-2,Base (nw),NA,NA,20,0,1,0.5,0.5,0,0.5,0
1505,0,25,5,-1,Nominal choice (w),NA,0,1413,0,1,0.5,0.5,0,0.5,0
1506,1,39,2,1,Forced choice very strong,1,NA,821,0,1,0.5,0.5,0,0.5,0
1507,1,48,5,2,Forced choice (nw),0,NA,207,0,0,0.5,0.75,NA,0.75,0
1508,0,27,5,1,Nominal choice (nw),NA,1,166,0,1,0.5,0.5,0,0.5,0
1509,1,39,4,-2,Nominal choice (nw),NA,1,149,0,1,0.5,0.5,0,0.5,0
1510,1,53,5,-2,Base (w),NA,NA,935,0,1,0.5,0.5,0,0.5,0
1511,0,24,3,-1,Forced choice (nw),1,NA,61,1,0,0.5,0.5,8,8.5,0
1512,0,53,6,-1,Nominal choice (nw),NA,1,177,0,1,0.5,0.5,0,0.5,0
1513,1,41,3,1,Base (nw),NA,NA,84,1,0,0.5,0.5,8,8.5,0
1514,1,57,2,-2,Nominal choice (nw),NA,0,95,1,0,0.5,0.5,8,8.5,0
1515,0,30,5,-1,Forced choice very strong,1,NA,520,1,0,0.5,0.5,8,8.5,0
1516,0,23,5,-1,Forced choice (nw),1,NA,157,1,0,0.5,0.5,8,8.5,0
1517,0,37,3,0,Nominal choice (w),NA,1,549,1,0,0.5,0.5,8,8.5,0
1518,1,34,3,-1,Forced choice very strong,1,NA,647,1,0,0.5,0.5,8,8.5,0
1519,1,60,3,-2,Forced choice (nw),0,NA,421,0,0,0.5,0.75,NA,0.75,0
1520,1,24,5,-1,Base (nw),NA,NA,74,0,1,0.5,0.5,0,0.5,0
1521,1,34,4,-1,Nominal choice (nw),NA,1,117,1,0,0.5,0.5,8,8.5,0
1522,0,24,5,2,Nominal choice (w),NA,1,537,0,1,0.5,0.5,0,0.5,0
1523,0,18,3,-2,Base (w),NA,NA,509,0,1,0.5,0.5,0,0.5,0
1524,1,66,5,1,Forced choice very strong,0,NA,779,0,0,0.5,0.25,NA,0.25,0
1525,0,31,6,-1,Forced choice strong,1,NA,550,0,1,0.5,0.5,0,0.5,0
1526,0,23,3,-1,Base (w),NA,NA,555,1,0,0.5,0.5,8,8.5,0
1527,0,53,3,1,Base (nw),NA,NA,229,1,0,0.5,0.5,8,8.5,0
1528,1,38,5,0,Forced choice (w),1,NA,580,0,1,0.5,0.5,0,0.5,0
1529,1,50,4,-1,Forced choice very strong,1,NA,776,0,1,0.5,0.5,0,0.5,0
1530,0,62,5,-1,Forced choice (w),1,NA,566,1,0,0.5,0.5,8,8.5,0
1531,1,33,2,-1,Forced choice (w),1,NA,679,0,1,0.5,0.5,0,0.5,0
1532,1,61,4,-1,Nominal choice (nw),NA,1,215,0,1,0.5,0.5,0,0.5,0
1533,0,41,2,0,Forced choice (w),1,NA,606,0,1,0.5,0.5,0,0.5,0
1534,0,27,1,-1,Base (nw),NA,NA,129,1,0,0.5,0.5,8,8.5,0
1535,1,38,3,-1,Forced choice (w),1,NA,960,0,1,0.5,0.5,0,0.5,0
1536,1,42,5,-1,Forced choice (w),1,NA,708,1,0,0.5,0.5,8,8.5,0
1537,0,27,3,0,Nominal choice (nw),NA,1,647,1,0,0.5,0.5,8,8.5,0
1538,0,28,6,0,Forced choice (nw),1,NA,102,1,0,0.5,0.5,8,8.5,0
1539,0,45,3,-1,Nominal choice (w),NA,0,640,0,1,0.5,0.5,0,0.5,0
1540,1,77,2,-1,Nominal choice (w),NA,1,669,1,0,0.5,0.5,8,8.5,0
1541,1,26,3,-2,Nominal choice (nw),NA,1,277,1,0,0.5,0.5,8,8.5,0
1542,0,26,5,1,Base (w),NA,NA,611,1,0,0.5,0.5,8,8.5,0
1543,1,51,3,1,Base (w),NA,NA,663,1,0,0.5,0.5,8,8.5,0
1544,1,32,5,-2,Base (w),NA,NA,575,1,0,0.5,0.5,8,8.5,0
1545,0,65,2,-2,Forced choice (w),0,NA,589,0,0,0.5,0.75,NA,0.75,0
1546,0,29,5,-1,Forced choice strong,0,NA,588,0,0,0.5,0.5,NA,0.5,0
1547,0,30,5,-1,Nominal choice (w),NA,1,912,0,1,0.5,0.5,0,0.5,0
1548,0,26,3,-1,Forced choice (nw),1,NA,189,0,1,0.5,0.5,0,0.5,0
1549,0,29,3,-1,Nominal choice (nw),NA,1,136,0,1,0.5,0.5,0,0.5,0
1550,1,38,2,-1,Forced choice very strong,1,NA,556,1,0,0.5,0.5,8,8.5,0
1551,1,34,3,-1,Base (nw),NA,NA,91,1,0,0.5,0.5,8,8.5,0
1552,1,27,4,-1,Forced choice (nw),1,NA,57,1,0,0.5,0.5,8,8.5,1
1553,1,28,4,1,Forced choice strong,1,NA,723,1,0,0.5,0.5,8,8.5,1
1554,1,58,3,1,Forced choice (w),0,NA,606,0,0,0.5,0.75,NA,0.75,0
1555,0,24,2,0,Nominal choice (nw),NA,1,200,1,0,0.5,0.5,8,8.5,0
1556,1,29,3,2,Base (w),NA,NA,552,1,0,0.5,0.5,8,8.5,0
1557,0,65,4,1,Base (nw),NA,NA,247,0,1,0.5,0.5,0,0.5,0
1558,1,60,4,2,Nominal choice (nw),NA,0,169,0,1,0.5,0.5,0,0.5,0
1559,1,24,5,-1,Forced choice very strong,0,NA,564,0,0,0.5,0.25,NA,0.25,0
1560,1,22,3,-2,Nominal choice (w),NA,1,610,0,1,0.5,0.5,0,0.5,0
1561,1,30,5,-1,Base (nw),NA,NA,124,1,0,0.5,0.5,8,8.5,0
1562,1,35,4,0,Base (w),NA,NA,600,0,1,0.5,0.5,0,0.5,0
1563,1,52,5,-1,Nominal choice (w),NA,1,556,0,1,0.5,0.5,0,0.5,0
1564,1,55,8,-2,Forced choice strong,1,NA,586,0,1,0.5,0.5,0,0.5,0
1565,0,25,6,-1,Forced choice very strong,1,NA,1030,0,1,0.5,0.5,0,0.5,0
1566,1,29,3,0,Base (w),NA,NA,621,0,1,0.5,0.5,0,0.5,0
1567,0,34,5,-1,Nominal choice (nw),NA,1,819,1,0,0.5,0.5,8,8.5,0
1568,0,23,5,-1,Nominal choice (w),NA,0,561,0,1,0.5,0.5,0,0.5,0
1569,1,32,5,-2,Forced choice (nw),1,NA,78,1,0,0.5,0.5,8,8.5,0
1570,0,31,5,-2,Forced choice (w),0,NA,727,0,0,0.5,0.75,NA,0.75,0
1571,1,33,4,0,Nominal choice (nw),NA,1,120,1,0,0.5,0.5,8,8.5,0
1572,0,40,6,-1,Nominal choice (nw),NA,1,110,1,0,0.5,0.5,8,8.5,0
1573,0,26,5,0,Base (nw),NA,NA,54,0,1,0.5,0.5,0,0.5,1
1574,1,32,6,0,Forced choice (nw),1,NA,89,0,1,0.5,0.5,0,0.5,0
1575,1,35,5,-2,Nominal choice (nw),NA,1,106,0,1,0.5,0.5,0,0.5,0
1576,1,40,6,-1,Base (nw),NA,NA,198,1,0,0.5,0.5,8,8.5,0
1577,1,52,5,2,Forced choice very strong,1,NA,702,1,0,0.5,0.5,8,8.5,0
1578,0,29,3,-2,Forced choice strong,1,NA,905,1,0,0.5,0.5,8,8.5,0
1579,0,37,3,-2,Forced choice very strong,1,NA,772,1,0,0.5,0.5,8,8.5,0
1580,1,47,4,0,Base (w),NA,NA,719,1,0,0.5,0.5,8,8.5,0
1581,0,27,6,0,Base (w),NA,NA,561,0,1,0.5,0.5,0,0.5,0
1582,1,28,3,1,Forced choice very strong,1,NA,654,0,1,0.5,0.5,0,0.5,0
1583,1,27,2,-1,Base (w),NA,NA,596,1,0,0.5,0.5,8,8.5,0
1584,1,44,4,2,Base (nw),NA,NA,99,1,0,0.5,0.5,8,8.5,0
1585,1,28,3,0,Forced choice strong,1,NA,607,0,1,0.5,0.5,0,0.5,0
1586,1,71,3,1,Nominal choice (nw),NA,1,254,1,0,0.5,0.5,8,8.5,0
1587,1,24,4,-1,Forced choice (nw),1,NA,115,1,0,0.5,0.5,8,8.5,0
1588,1,55,3,1,Nominal choice (w),NA,0,705,1,0,0.5,0.5,8,8.5,0
1589,0,30,2,-1,Nominal choice (w),NA,1,609,0,1,0.5,0.5,0,0.5,0
1590,1,27,6,0,Forced choice (nw),0,NA,257,0,0,0.5,0.75,NA,0.75,0
1591,0,30,4,-1,Nominal choice (nw),NA,1,83,0,1,0.5,0.5,0,0.5,1
1592,0,43,8,0,Base (nw),NA,NA,175,0,1,0.5,0.5,0,0.5,0
1593,1,24,5,-1,Base (nw),NA,NA,35,1,0,0.5,0.5,8,8.5,1
1594,1,34,2,-1,Forced choice (w),0,NA,679,0,0,0.5,0.75,NA,0.75,0
1595,1,32,3,-1,Forced choice (nw),1,NA,200,0,1,0.5,0.5,0,0.5,0
1596,1,29,5,0,Nominal choice (nw),NA,0,80,1,0,0.5,0.5,8,8.5,0
1597,1,27,5,-2,Base (w),NA,NA,564,1,0,0.5,0.5,8,8.5,0
1598,0,62,5,0,Base (w),NA,NA,717,1,0,0.5,0.5,8,8.5,0
1599,1,35,5,-2,Forced choice (nw),1,NA,142,1,0,0.5,0.5,8,8.5,0
1600,1,41,4,1,Forced choice (nw),1,NA,88,1,0,0.5,0.5,8,8.5,0
1601,1,31,3,-1,Forced choice very strong,1,NA,673,0,1,0.5,0.5,0,0.5,0
1602,0,38,2,-1,Forced choice (w),1,NA,890,1,0,0.5,0.5,8,8.5,0
1603,1,26,2,0,Forced choice very strong,0,NA,665,0,0,0.5,0.25,NA,0.25,0
1604,0,24,4,1,Forced choice (nw),0,NA,23,0,0,0.5,0.75,NA,0.75,0
1605,1,45,4,-1,Nominal choice (w),NA,1,571,1,0,0.5,0.5,8,8.5,0
1606,0,21,3,-2,Forced choice (nw),1,NA,55,0,1,0.5,0.5,0,0.5,0
1607,1,30,4,1,Forced choice strong,1,NA,697,0,1,0.5,0.5,0,0.5,0
1608,0,27,5,1,Forced choice (w),1,NA,661,1,0,0.5,0.5,8,8.5,0
1609,1,55,5,2,Base (w),NA,NA,687,0,1,0.5,0.5,0,0.5,0
1610,1,31,5,2,Forced choice (w),0,NA,604,0,0,0.5,0.75,NA,0.75,0
1611,1,63,5,2,Forced choice very strong,0,NA,754,0,0,0.5,0.25,NA,0.25,0
1612,0,28,5,0,Forced choice strong,1,NA,703,0,1,0.5,0.5,0,0.5,0
1613,1,48,3,0,Nominal choice (nw),NA,1,198,0,1,0.5,0.5,0,0.5,0
1614,1,47,5,-1,Forced choice very strong,1,NA,839,1,0,0.5,0.5,8,8.5,0
1615,1,35,3,2,Forced choice (nw),1,NA,96,1,0,0.5,0.5,8,8.5,0
1616,1,50,8,-1,Forced choice (w),1,NA,961,1,0,0.5,0.5,8,8.5,0
1617,1,38,7,-1,Forced choice (w),1,NA,795,1,0,0.5,0.5,8,8.5,0
1618,0,21,5,-1,Forced choice strong,1,NA,583,1,0,0.5,0.5,8,8.5,0
1619,1,33,6,-2,Nominal choice (nw),NA,1,101,1,0,0.5,0.5,8,8.5,0
1620,0,24,5,-1,Forced choice very strong,1,NA,726,0,1,0.5,0.5,0,0.5,0
1621,0,28,3,-1,Nominal choice (w),NA,0,849,0,1,0.5,0.5,0,0.5,0
1622,0,40,5,1,Nominal choice (w),NA,1,569,1,0,0.5,0.5,8,8.5,0
1623,0,24,5,0,Forced choice very strong,0,NA,600,0,0,0.5,0.25,NA,0.25,0
1624,1,31,3,-2,Nominal choice (nw),NA,1,147,0,1,0.5,0.5,0,0.5,0
1625,0,33,4,-2,Nominal choice (w),NA,1,683,1,0,0.5,0.5,8,8.5,0
1626,1,60,3,-2,Forced choice (w),1,NA,1347,1,0,0.5,0.5,8,8.5,0
1627,0,59,3,-1,Forced choice strong,1,NA,693,1,0,0.5,0.5,8,8.5,0
1628,0,32,6,-1,Forced choice (w),1,NA,658,1,0,0.5,0.5,8,8.5,0
1629,1,25,5,-1,Forced choice very strong,0,NA,786,0,0,0.5,0.25,NA,0.25,0
1630,1,38,2,-1,Nominal choice (nw),NA,1,149,1,0,0.5,0.5,8,8.5,0
1631,0,23,5,-1,Nominal choice (nw),NA,0,77,1,0,0.5,0.5,8,8.5,0
1632,1,31,5,1,Base (nw),NA,NA,134,0,1,0.5,0.5,0,0.5,0
1633,0,28,5,-1,Forced choice (nw),1,NA,43,1,0,0.5,0.5,8,8.5,0
1634,1,59,3,0,Forced choice (nw),1,NA,189,0,1,0.5,0.5,0,0.5,0
1635,0,46,2,0,Base (w),NA,NA,615,1,0,0.5,0.5,8,8.5,0
1636,1,28,5,-2,Base (nw),NA,NA,397,0,1,0.5,0.5,0,0.5,1
1637,1,38,3,0,Forced choice strong,1,NA,694,1,0,0.5,0.5,8,8.5,0
1638,0,33,5,-2,Forced choice strong,1,NA,608,1,0,0.5,0.5,8,8.5,0
1639,0,22,6,2,Base (w),NA,NA,704,1,0,0.5,0.5,8,8.5,0
1640,0,26,5,-1,Forced choice (w),1,NA,636,1,0,0.5,0.5,8,8.5,0
1641,0,47,5,-1,Base (nw),NA,NA,122,0,1,0.5,0.5,0,0.5,0
1642,0,36,3,0,Forced choice very strong,1,NA,671,1,0,0.5,0.5,8,8.5,0
1643,0,43,5,0,Forced choice very strong,1,NA,779,0,1,0.5,0.5,0,0.5,0
1644,0,34,6,0,Base (nw),NA,NA,642,0,1,0.5,0.5,0,0.5,0
1645,1,29,4,-2,Base (w),NA,NA,588,0,1,0.5,0.5,0,0.5,1
1646,1,22,5,-1,Forced choice (nw),0,NA,89,0,0,0.5,0.75,NA,0.75,0
1647,0,38,4,-1,Base (nw),NA,NA,76,0,1,0.5,0.5,0,0.5,0
1648,0,59,3,0,Nominal choice (w),NA,1,913,1,0,0.5,0.5,8,8.5,0
1649,1,53,5,-2,Forced choice very strong,1,NA,572,0,1,0.5,0.5,0,0.5,0
1650,0,27,5,-2,Nominal choice (w),NA,0,622,0,1,0.5,0.5,0,0.5,0
1651,0,37,5,1,Forced choice strong,1,NA,970,0,1,0.5,0.5,0,0.5,0
1652,0,28,3,0,Nominal choice (w),NA,1,655,0,1,0.5,0.5,0,0.5,0
1653,0,29,5,0,Nominal choice (w),NA,0,665,0,1,0.5,0.5,0,0.5,0
1654,0,29,5,-1,Forced choice strong,1,NA,607,0,1,0.5,0.5,0,0.5,0
1655,0,38,3,-2,Forced choice very strong,1,NA,765,0,1,0.5,0.5,0,0.5,0
1656,1,38,5,-1,Nominal choice (w),NA,1,597,0,1,0.5,0.5,0,0.5,0
1657,0,38,4,-1,Base (nw),NA,NA,89,0,1,0.5,0.5,0,0.5,0
1658,0,22,5,-1,Forced choice strong,1,NA,550,1,0,0.5,0.5,8,8.5,0
1659,0,29,3,-1,Base (nw),NA,NA,90,0,1,0.5,0.5,0,0.5,0
1660,1,46,6,0,Base (w),NA,NA,584,0,1,0.5,0.5,0,0.5,0
1661,1,57,3,-1,Nominal choice (nw),NA,0,199,0,1,0.5,0.5,0,0.5,0
1662,1,31,3,-1,Base (nw),NA,NA,88,1,0,0.5,0.5,8,8.5,1
1663,1,33,3,-1,Base (w),NA,NA,785,1,0,0.5,0.5,8,8.5,0
1664,0,24,5,0,Base (nw),NA,NA,105,0,1,0.5,0.5,0,0.5,0
1665,1,39,6,-1,Base (nw),NA,NA,199,0,1,0.5,0.5,0,0.5,0
1666,0,31,5,1,Base (nw),NA,NA,155,0,1,0.5,0.5,0,0.5,0
1667,1,40,3,-1,Forced choice (nw),0,NA,94,0,0,0.5,0.75,NA,0.75,0
1668,1,51,2,2,Forced choice strong,1,NA,738,1,0,0.5,0.5,8,8.5,0
1669,0,44,3,1,Forced choice (w),0,NA,637,0,0,0.5,0.75,NA,0.75,0
1670,1,34,4,-1,Forced choice (nw),0,NA,120,0,0,0.5,0.75,NA,0.75,0
1671,0,44,5,-2,Forced choice (nw),1,NA,147,1,0,0.5,0.5,8,8.5,0
1672,1,30,3,-1,Forced choice (w),1,NA,664,0,1,0.5,0.5,0,0.5,0
1673,0,51,5,0,Base (nw),NA,NA,142,0,1,0.5,0.5,0,0.5,0
1674,0,34,4,-1,Base (w),NA,NA,649,0,1,0.5,0.5,0,0.5,0
1675,0,30,5,-1,Base (w),NA,NA,739,0,1,0.5,0.5,0,0.5,0
1676,0,25,5,-1,Forced choice (nw),1,NA,251,0,1,0.5,0.5,0,0.5,0
1677,0,25,3,-1,Forced choice (w),1,NA,791,1,0,0.5,0.5,8,8.5,0
1678,1,34,5,1,Base (nw),NA,NA,193,0,1,0.5,0.5,0,0.5,0
1679,0,25,3,-1,Nominal choice (w),NA,1,1114,0,1,0.5,0.5,0,0.5,0
1680,0,26,3,1,Nominal choice (w),NA,0,540,0,1,0.5,0.5,0,0.5,0
1681,0,51,4,0,Forced choice (nw),1,NA,427,1,0,0.5,0.5,8,8.5,0
1682,1,39,2,-2,Forced choice strong,1,NA,2478,1,0,0.5,0.5,8,8.5,0
1683,1,43,5,0,Forced choice strong,1,NA,656,0,1,0.5,0.5,0,0.5,0
1684,0,39,5,1,Nominal choice (w),NA,1,610,1,0,0.5,0.5,8,8.5,0
1685,0,60,5,-2,Forced choice (w),0,NA,874,0,0,0.5,0.75,NA,0.75,0
1686,1,32,2,-2,Nominal choice (nw),NA,1,89,0,1,0.5,0.5,0,0.5,0
1687,0,27,5,1,Base (nw),NA,NA,192,0,1,0.5,0.5,0,0.5,1
1688,0,42,3,0,Forced choice (w),0,NA,634,0,0,0.5,0.75,NA,0.75,0
1689,1,55,5,0,Nominal choice (w),NA,1,2684,0,1,0.5,0.5,0,0.5,0
1690,1,32,5,-1,Forced choice strong,1,NA,847,0,1,0.5,0.5,0,0.5,0
1691,1,40,2,1,Base (w),NA,NA,599,0,1,0.5,0.5,0,0.5,0
1692,1,66,5,0,Forced choice strong,1,NA,683,1,0,0.5,0.5,8,8.5,0
1693,1,34,5,-1,Forced choice very strong,0,NA,887,0,0,0.5,0.25,NA,0.25,0
1694,1,30,4,1,Base (nw),NA,NA,139,0,1,0.5,0.5,0,0.5,0
1695,0,20,3,-1,Forced choice very strong,1,NA,744,0,1,0.5,0.5,0,0.5,0
1696,1,26,3,-1,Base (nw),NA,NA,732,0,1,0.5,0.5,0,0.5,0
1697,1,39,5,0,Forced choice strong,1,NA,818,1,0,0.5,0.5,8,8.5,0
1698,0,23,5,-1,Forced choice (w),1,NA,846,0,1,0.5,0.5,0,0.5,0
1699,1,39,3,0,Nominal choice (nw),NA,1,69,0,1,0.5,0.5,0,0.5,0
1700,0,32,6,1,Forced choice very strong,1,NA,661,0,1,0.5,0.5,0,0.5,0
1701,0,66,5,1,Forced choice (w),1,NA,771,0,1,0.5,0.5,0,0.5,0
1702,0,28,5,1,Forced choice (w),1,NA,602,0,1,0.5,0.5,0,0.5,0
1703,1,35,2,-1,Forced choice (nw),1,NA,204,0,1,0.5,0.5,0,0.5,0
1704,0,50,3,-1,Forced choice (w),1,NA,572,1,0,0.5,0.5,8,8.5,0
1705,1,51,5,-2,Nominal choice (nw),NA,0,156,0,1,0.5,0.5,0,0.5,0
1706,1,24,5,-1,Forced choice strong,1,NA,2257,0,1,0.5,0.5,0,0.5,0
1707,1,62,2,-2,Forced choice (w),1,NA,869,1,0,0.5,0.5,8,8.5,0
1708,0,41,6,0,Forced choice strong,1,NA,1192,1,0,0.5,0.5,8,8.5,0
1709,1,25,4,2,Base (nw),NA,NA,78,0,1,0.5,0.5,0,0.5,0
1710,1,59,6,-1,Forced choice very strong,1,NA,842,0,1,0.5,0.5,0,0.5,0
1711,1,67,7,0,Nominal choice (w),NA,1,567,0,1,0.5,0.5,0,0.5,0
1712,1,38,2,0,Nominal choice (w),NA,1,629,0,1,0.5,0.5,0,0.5,0
1713,1,61,2,-1,Base (nw),NA,NA,208,0,1,0.5,0.5,0,0.5,0
1714,1,23,5,-2,Base (nw),NA,NA,141,0,1,0.5,0.5,0,0.5,0
1715,0,33,5,-1,Base (nw),NA,NA,559,0,1,0.5,0.5,0,0.5,0
1716,1,42,3,2,Nominal choice (nw),NA,0,279,0,1,0.5,0.5,0,0.5,0
1717,0,45,6,-1,Base (nw),NA,NA,83,1,0,0.5,0.5,8,8.5,0
1718,1,38,5,0,Forced choice very strong,1,NA,588,1,0,0.5,0.5,8,8.5,0
1719,0,34,3,0,Base (nw),NA,NA,187,0,1,0.5,0.5,0,0.5,0
1720,0,23,5,-2,Forced choice strong,1,NA,1884,1,0,0.5,0.5,8,8.5,0
1721,0,29,3,-1,Base (nw),NA,NA,84,0,1,0.5,0.5,0,0.5,0
1722,0,25,4,1,Forced choice strong,1,NA,540,0,1,0.5,0.5,0,0.5,0
1723,0,30,5,-1,Forced choice (w),1,NA,594,0,1,0.5,0.5,0,0.5,0
1724,1,33,3,0,Nominal choice (nw),NA,1,105,0,1,0.5,0.5,0,0.5,0
1725,0,55,4,-2,Forced choice (nw),1,NA,82,0,1,0.5,0.5,0,0.5,0
1726,1,33,5,-2,Forced choice very strong,0,NA,920,0,0,0.5,0.25,NA,0.25,0
1727,1,27,4,-2,Forced choice strong,1,NA,585,1,0,0.5,0.5,8,8.5,0
1728,1,29,4,-1,Forced choice (nw),1,NA,143,1,0,0.5,0.5,8,8.5,0
1729,0,22,5,0,Nominal choice (nw),NA,1,239,0,1,0.5,0.5,0,0.5,0
1730,1,52,6,-1,Nominal choice (nw),NA,0,204,1,0,0.5,0.5,8,8.5,0
1731,1,29,5,0,Nominal choice (nw),NA,1,129,0,1,0.5,0.5,0,0.5,0
1732,0,32,2,0,Nominal choice (nw),NA,1,176,1,0,0.5,0.5,8,8.5,1
1733,1,21,3,-2,Nominal choice (w),NA,1,567,0,1,0.5,0.5,0,0.5,0
1734,0,46,3,1,Nominal choice (nw),NA,1,157,0,1,0.5,0.5,0,0.5,0
1735,0,43,2,1,Forced choice (nw),1,NA,119,0,1,0.5,0.5,0,0.5,0
1736,0,61,3,1,Forced choice very strong,1,NA,862,0,1,0.5,0.5,0,0.5,0
1737,1,27,2,-1,Base (nw),NA,NA,133,0,1,0.5,0.5,0,0.5,0
1738,0,22,5,1,Base (w),NA,NA,679,1,0,0.5,0.5,8,8.5,0
1739,1,23,5,-1,Forced choice very strong,0,NA,609,0,0,0.5,0.25,NA,0.25,0
1740,0,22,4,0,Forced choice (w),1,NA,659,1,0,0.5,0.5,8,8.5,0
1741,0,36,3,-1,Nominal choice (nw),NA,1,102,0,1,0.5,0.5,0,0.5,1
1742,1,69,5,0,Forced choice very strong,1,NA,572,0,1,0.5,0.5,0,0.5,0
1743,0,42,2,1,Base (nw),NA,NA,100,1,0,0.5,0.5,8,8.5,0
1744,0,26,5,-1,Base (w),NA,NA,533,0,1,0.5,0.5,0,0.5,0
1745,0,37,5,1,Forced choice (w),1,NA,557,1,0,0.5,0.5,8,8.5,0
1746,1,54,2,-1,Forced choice (nw),1,NA,166,0,1,0.5,0.5,0,0.5,0
1747,0,28,3,2,Forced choice strong,1,NA,716,0,1,0.5,0.5,0,0.5,0
1748,1,36,5,-1,Forced choice strong,1,NA,945,1,0,0.5,0.5,8,8.5,0
1749,1,23,3,0,Forced choice strong,1,NA,669,1,0,0.5,0.5,8,8.5,0
1750,0,26,2,1,Nominal choice (nw),NA,1,193,0,1,0.5,0.5,0,0.5,0
1751,1,40,4,0,Forced choice very strong,1,NA,843,1,0,0.5,0.5,8,8.5,0
1752,0,20,4,0,Base (nw),NA,NA,98,0,1,0.5,0.5,0,0.5,0
1753,0,48,6,2,Nominal choice (w),NA,0,597,0,1,0.5,0.5,0,0.5,0
1754,1,31,3,-1,Forced choice (w),1,NA,819,0,1,0.5,0.5,0,0.5,0
1755,1,50,3,0,Base (w),NA,NA,630,1,0,0.5,0.5,8,8.5,0
1756,1,30,3,-2,Forced choice very strong,0,NA,740,0,0,0.5,0.25,NA,0.25,0
1757,0,48,3,-1,Nominal choice (nw),NA,1,169,1,0,0.5,0.5,8,8.5,0
1758,0,34,2,-1,Forced choice very strong,0,NA,686,0,0,0.5,0.25,NA,0.25,0
1759,0,45,5,1,Forced choice (nw),1,NA,47,0,1,0.5,0.5,0,0.5,0
1760,0,50,3,0,Forced choice (w),0,NA,713,0,0,0.5,0.75,NA,0.75,0
1761,0,22,3,1,Base (w),NA,NA,561,0,1,0.5,0.5,0,0.5,0
1762,1,27,5,-1,Nominal choice (w),NA,1,740,0,1,0.5,0.5,0,0.5,0
1763,1,25,3,0,Base (w),NA,NA,660,1,0,0.5,0.5,8,8.5,0
1764,1,37,5,-1,Base (w),NA,NA,863,1,0,0.5,0.5,8,8.5,0
1765,0,36,5,-1,Forced choice (nw),1,NA,82,0,1,0.5,0.5,0,0.5,0
1766,0,34,2,0,Base (w),NA,NA,594,0,1,0.5,0.5,0,0.5,0
1767,0,29,5,0,Nominal choice (nw),NA,0,62,1,0,0.5,0.5,8,8.5,0
1768,1,24,5,2,Base (nw),NA,NA,31,0,1,0.5,0.5,0,0.5,0
1769,1,51,6,-1,Forced choice (nw),1,NA,91,0,1,0.5,0.5,0,0.5,0
1770,0,25,5,-1,Forced choice (w),1,NA,653,0,1,0.5,0.5,0,0.5,0
1771,0,44,5,1,Forced choice very strong,1,NA,621,1,0,0.5,0.5,8,8.5,0
1772,1,44,5,-1,Forced choice very strong,1,NA,790,0,1,0.5,0.5,0,0.5,0
1773,1,42,5,-2,Forced choice very strong,1,NA,673,1,0,0.5,0.5,8,8.5,0
1774,0,30,3,-1,Base (w),NA,NA,970,0,1,0.5,0.5,0,0.5,0
1775,1,29,5,-1,Base (w),NA,NA,623,1,0,0.5,0.5,8,8.5,0
1776,1,26,5,-1,Nominal choice (w),NA,0,575,0,1,0.5,0.5,0,0.5,0
1777,1,52,3,2,Nominal choice (nw),NA,1,123,1,0,0.5,0.5,8,8.5,0
1778,0,36,3,-1,Forced choice strong,1,NA,690,0,1,0.5,0.5,0,0.5,0
1779,0,25,2,0,Forced choice (w),0,NA,571,0,0,0.5,0.75,NA,0.75,0
1780,1,42,3,1,Nominal choice (w),NA,0,617,0,1,0.5,0.5,0,0.5,0
1781,1,41,4,-2,Forced choice very strong,0,NA,674,0,0,0.5,0.25,NA,0.25,0
1782,0,26,6,-2,Nominal choice (w),NA,1,539,0,1,0.5,0.5,0,0.5,0
1783,1,36,6,-2,Base (nw),NA,NA,80,0,1,0.5,0.5,0,0.5,0
1784,0,34,5,-1,Forced choice strong,1,NA,643,0,1,0.5,0.5,0,0.5,0
1785,1,25,5,-2,Forced choice (nw),1,NA,128,1,0,0.5,0.5,8,8.5,0
1786,0,27,5,-1,Forced choice (w),1,NA,524,0,1,0.5,0.5,0,0.5,0
1787,1,48,5,-1,Forced choice strong,1,NA,653,0,1,0.5,0.5,0,0.5,0
1788,1,30,4,-2,Forced choice (nw),1,NA,97,0,1,0.5,0.5,0,0.5,0
1789,1,32,5,0,Nominal choice (w),NA,1,675,1,0,0.5,0.5,8,8.5,0
1790,1,29,3,0,Forced choice strong,1,NA,747,0,1,0.5,0.5,0,0.5,0
1791,0,46,5,-1,Forced choice very strong,1,NA,660,1,0,0.5,0.5,8,8.5,0
1792,0,60,5,-2,Forced choice very strong,1,NA,643,1,0,0.5,0.5,8,8.5,0
1793,0,41,6,1,Forced choice very strong,0,NA,764,0,0,0.5,0.25,NA,0.25,0
1794,0,35,5,-1,Forced choice strong,1,NA,622,1,0,0.5,0.5,8,8.5,0
1795,0,29,8,-1,Base (nw),NA,NA,136,1,0,0.5,0.5,8,8.5,0
1796,1,32,6,1,Base (nw),NA,NA,66,1,0,0.5,0.5,8,8.5,0
1797,1,34,3,1,Nominal choice (nw),NA,1,256,1,0,0.5,0.5,8,8.5,0
1798,0,21,3,-2,Base (w),NA,NA,682,1,0,0.5,0.5,8,8.5,0
1799,0,53,3,-1,Nominal choice (nw),NA,1,219,1,0,0.5,0.5,8,8.5,0
